x,y,z,text
1601992795316,1.16,1,None
1601992795336,1.13,1,None
1601992795356,1.1,1,None
1601992795376,1.1,1,None
1601992795396,1.07,1,None
1601992795416,1.04,1,None
1601992795436,1.01,1,None
1601992795456,0.98,1,None
1601992795476,0.92,1,None
1601992795496,0.9,1,None
1601992795516,0.87,1,None
1601992795536,0.84,1,None
1601992795556,0.79,1,None
1601992795576,0.76,1,None
1601992795596,0.7,1,None
1601992795616,0.67,1,None
1601992795636,0.65,1,None
1601992795656,0.62,1,None
1601992795676,0.59,1,None
1601992795696,0.59,1,None
1601992795716,0.56,1,None
1601992795736,0.56,1,None
1601992795756,0.56,1,None
1601992795776,0.53,1,None
1601992795796,0.53,1,None
1601992795816,0.53,1,None
1601992795836,0.56,1,None
1601992795856,0.58,1,None
1601992795876,0.61,1,None
1601992795896,0.61,1,None
1601992795916,0.69,1,None
1601992795936,0.72,1,None
1601992795956,0.72,1,None
1601992795976,0.77,1,None
1601992795996,0.83,1,None
1601992796016,0.86,1,None
1601992796036,0.89,1,None
1601992796048,0.94,1,None
1601992796068,0.97,1,None
1601992796088,1,1,None
1601992796108,1.03,1,None
1601992796128,1.03,1,None
1601992796148,1.06,1,None
1601992796168,1.06,1,None
1601992796188,1.07,1,None
1601992796208,1.07,1,None
1601992796228,1.05,1,None
1601992796248,1.05,1,None
1601992796268,1.05,1,None
1601992796288,1.02,1,None
1601992796308,1.02,1,None
1601992796328,1.02,1,None
1601992796348,1.02,1,None
1601992796368,1.02,1,None
1601992796388,1.02,1,None
1601992796408,0.96,1,None
1601992796428,0.93,1,None
1601992796448,0.91,1,None
1601992796468,0.9,1,None
1601992796488,0.87,1,None
1601992796508,0.84,1,None
1601992796528,0.84,1,None
1601992796548,0.81,1,None
1601992796568,0.78,1,None
1601992796588,0.81,1,None
1601992796608,0.78,1,None
1601992796628,0.78,1,None
1601992796650,0.8,1,None
1601992796668,0.8,1,None
1601992796688,0.8,1,None
1601992796708,0.83,1,None
1601992796728,0.86,1,None
1601992796748,0.89,1,None
1601992796768,0.92,1,None
1601992796788,0.95,1,None
1601992796808,1.01,1,None
1601992796828,1.01,1,None
1601992796848,1.04,1,None
1601992796868,1.04,1,None
1601992796888,1.04,1,None
1601992796908,1.05,1,None
1601992796928,1.05,1,None
1601992796948,1.05,1,None
1601992796968,1.08,1,None
1601992796988,1.05,1,None
1601992797008,1.08,1,None
1601992797028,1.08,1,None
1601992797048,1.09,1,None
1601992797068,1.09,1,None
1601992797088,1.09,1,None
1601992797108,1.12,1,None
1601992797128,1.12,1,None
1601992797148,1.12,1,None
1601992797168,1.12,1,None
1601992797188,1.12,1,None
1601992797208,1.12,1,None
1601992797228,1.14,1,None
1601992797266,1.14,1,None
1601992797270,1.16,1,None
1601992797299,1.16,1,None
1601992797308,1.19,1,None
1601992797334,1.15,1,None
1601992797348,1.15,1,None
1601992797370,1.15,1,None
1601992797390,1.12,1,None
1601992797410,1.12,1,None
1601992797430,1.12,1,None
1601992797451,1.12,1,None
1601992797470,1.12,1,None
1601992797490,1.12,1,None
1601992797510,1.12,1,None
1601992797530,1.12,1,None
1601992797550,1.09,1,None
1601992797570,1.06,1,None
1601992797590,1.06,1,None
1601992797610,1.04,1,None
1601992797630,1.01,1,None
1601992797650,1.01,1,None
1601992797670,0.96,1,None
1601992797690,0.93,1,None
1601992797710,0.9,1,None
1601992797730,0.82,1,None
1601992797750,0.79,1,None
1601992797770,0.73,1,None
1601992797790,0.7,1,None
1601992797810,0.64,1,None
1601992797830,0.58,1,None
1601992797850,0.55,1,None
1601992797870,0.55,1,None
1601992797890,0.52,1,None
1601992797910,0.49,1,None
1601992797930,0.49,1,None
1601992797951,0.48,1,None
1601992797970,0.45,1,None
1601992797990,0.45,1,None
1601992798010,0.45,1,None
1601992798030,0.45,1,None
1601992798050,0.45,1,None
1601992798070,0.45,1,None
1601992798090,0.45,1,None
1601992798110,0.45,1,None
1601992798130,0.45,1,None
1601992798150,0.45,1,None
1601992798170,0.48,1,None
1601992798190,0.51,1,None
1601992798210,0.51,1,None
1601992798230,0.57,1,None
1601992798250,0.6,1,None
1601992798270,0.6,1,None
1601992798290,0.66,1,None
1601992798310,0.69,1,None
1601992798330,0.69,1,None
1601992798350,0.72,1,None
1601992798370,0.75,1,None
1601992798390,0.72,1,None
1601992798410,0.72,1,None
1601992798430,0.72,1,None
1601992798450,0.7,1,None
1601992798470,0.7,1,None
1601992798490,0.67,1,None
1601992798510,0.67,1,None
1601992798530,0.67,1,None
1601992798552,0.67,1,None
1601992798572,0.67,1,None
1601992798592,0.64,1,None
1601992798612,0.61,1,None
1601992798632,0.58,1,None
1601992798642,0.56,1,None
1601992798662,0.53,1,None
1601992798682,0.5,1,None
1601992798702,0.52,1,None
1601992798722,0.52,1,None
1601992798742,0.52,1,None
1601992798762,0.52,1,None
1601992798782,0.54,1,None
1601992798802,0.54,1,None
1601992798822,0.57,1,None
1601992798842,0.59,1,None
1601992798862,0.59,1,None
1601992798882,0.59,1,None
1601992798902,0.59,1,None
1601992798922,0.59,1,None
1601992798942,0.59,1,None
1601992798962,0.62,1,None
1601992798982,0.65,1,None
1601992799002,0.65,1,None
1601992799022,0.68,1,None
1601992799042,0.71,1,None
1601992799062,0.71,1,None
1601992799082,0.71,1,None
1601992799102,0.72,1,None
1601992799122,0.69,1,None
1601992799142,0.69,1,None
1601992799162,0.7,1,None
1601992799182,0.67,1,None
1601992799202,0.67,1,None
1601992799222,0.67,1,None
1601992799242,0.67,1,None
1601992799262,0.67,1,None
1601992799282,0.67,1,None
1601992799302,0.67,1,None
1601992799322,0.64,1,None
1601992799342,0.64,1,None
1601992799362,0.64,1,None
1601992799382,0.63,1,None
1601992799402,0.66,1,None
1601992799423,0.66,1,None
1601992799442,0.68,1,None
1601992799462,0.68,1,None
1601992799482,0.68,1,None
1601992799502,0.68,1,None
1601992799522,0.7,1,None
1601992799543,0.7,1,None
1601992799562,0.7,1,None
1601992799582,0.7,1,None
1601992799602,0.73,1,None
1601992799622,0.76,1,None
1601992799644,0.76,1,None
1601992799664,0.77,1,None
1601992799684,0.77,1,None
1601992799704,0.74,1,None
1601992799724,0.75,1,None
1601992799744,0.75,1,None
1601992799764,0.75,1,None
1601992799784,0.72,1,None
1601992799804,0.7,1,None
1601992799824,0.7,1,None
1601992799844,0.67,1,None
1601992799864,0.67,1,None
1601992799884,0.67,1,None
1601992799904,0.67,1,None
1601992799924,0.67,1,None
1601992799944,0.67,1,None
1601992799964,0.67,1,None
1601992799984,0.67,1,None
1601992800004,0.67,1,None
1601992800024,0.64,1,None
1601992800044,0.67,1,None
1601992800064,0.7,1,None
1601992800084,0.69,1,None
1601992800108,0.72,1,None
1601992800124,0.72,1,None
1601992800144,0.74,1,None
1601992800164,0.74,1,None
1601992800184,0.74,1,None
1601992800204,0.77,1,None
1601992800224,0.77,1,None
1601992800244,0.77,1,None
1601992800264,0.77,1,None
1601992800284,0.77,1,None
1601992800304,0.77,1,None
1601992800324,0.79,1,None
1601992800344,0.82,1,None
1601992800364,0.8,1,None
1601992800384,0.83,1,None
1601992800404,0.83,1,None
1601992800424,0.83,1,None
1601992800444,0.84,1,None
1601992800464,0.84,1,None
1601992800484,0.84,1,None
1601992800504,0.84,1,None
1601992800524,0.84,1,None
1601992800544,0.81,1,None
1601992800564,0.81,1,None
1601992800584,0.81,1,None
1601992800604,0.78,1,None
1601992800624,0.78,1,None
1601992800644,0.75,1,None
1601992800664,0.72,1,None
1601992800684,0.72,1,None
1601992800704,0.7,1,None
1601992800724,0.67,1,None
1601992800746,0.67,1,None
1601992800766,0.66,1,None
1601992800786,0.69,1,None
1601992800806,0.69,1,None
1601992800826,0.71,1,None
1601992800846,0.74,1,None
1601992800866,0.74,1,None
1601992800886,0.74,1,None
1601992800906,0.74,1,None
1601992800926,0.77,1,None
1601992800946,0.77,1,None
1601992800966,0.8,1,None
1601992800986,0.78,1,None
1601992801006,0.78,1,None
1601992801026,0.78,1,None
1601992801046,0.75,1,None
1601992801066,0.75,1,None
1601992801086,0.78,1,None
1601992801106,0.76,1,None
1601992801116,0.76,1,None
1601992801136,0.76,1,None
1601992801156,0.79,1,None
1601992801176,0.79,1,None
1601992801196,0.79,1,None
1601992801216,0.79,1,None
1601992801236,0.79,1,None
1601992801256,0.79,1,None
1601992801276,0.82,1,None
1601992801296,0.82,1,None
1601992801316,0.82,1,None
1601992801336,0.82,1,None
1601992801356,0.82,1,None
1601992801376,0.82,1,None
1601992801396,0.84,1,None
1601992801416,0.84,1,None
1601992801436,0.87,1,None
1601992801456,0.89,1,None
1601992801476,0.92,1,None
1601992801496,0.92,1,None
1601992801516,0.92,1,None
1601992801536,0.92,1,None
1601992801556,0.92,1,None
1601992801576,0.92,1,None
1601992801596,0.92,1,None
1601992801616,0.92,1,None
1601992801636,0.92,1,None
1601992801656,0.92,1,None
1601992801676,0.95,1,None
1601992801696,0.95,1,None
1601992801716,0.95,1,None
1601992801736,0.95,1,None
1601992801756,0.95,1,None
1601992801776,0.98,1,None
1601992801796,0.95,1,None
1601992801816,0.95,1,None
1601992801836,0.93,1,None
1601992801856,0.93,1,None
1601992801876,0.93,1,None
1601992801898,0.93,1,None
1601992801918,0.91,1,None
1601992801938,0.91,1,None
1601992801958,0.91,1,None
1601992801978,0.88,1,None
1601992801998,0.85,1,None
1601992802018,0.79,1,None
1601992802038,0.73,1,None
1601992802058,0.72,1,None
1601992802078,0.69,1,None
1601992802098,0.69,1,None
1601992802118,0.63,1,None
1601992802138,0.63,1,None
1601992802158,0.59,1,None
1601992802178,0.56,1,None
1601992802198,0.56,1,None
1601992802218,0.56,1,None
1601992802238,0.56,1,None
1601992802258,0.56,1,None
1601992802278,0.56,1,None
1601992802298,0.56,1,None
1601992802318,0.56,1,None
1601992802338,0.56,1,None
1601992802358,0.56,1,None
1601992802378,0.56,1,None
1601992802398,0.56,1,None
1601992802418,0.56,1,None
1601992802438,0.57,1,None
1601992802458,0.6,1,None
1601992802478,0.6,1,None
1601992802498,0.6,1,None
1601992802518,0.61,1,None
1601992802538,0.67,1,None
1601992802558,0.67,1,None
1601992802578,0.7,1,None
1601992802598,0.73,1,None
1601992802618,0.76,1,None
1601992802638,0.76,1,None
1601992802658,0.79,1,None
1601992802678,0.82,1,None
1601992802698,0.82,1,None
1601992802718,0.85,1,None
1601992802738,0.88,1,None
1601992802758,0.9,1,None
1601992802778,0.93,1,None
1601992802798,0.96,1,None
1601992802818,0.98,1,None
1601992802838,1.01,1,None
1601992802858,1.04,1,None
1601992802878,1.04,1,None
1601992802898,1.07,1,None
1601992802918,1.07,1,None
1601992802939,1.07,1,None
1601992802958,1.1,1,None
1601992802978,1.13,1,None
1601992802998,1.13,1,None
1601992803018,1.16,1,None
1601992803038,1.13,1,None
1601992803061,1.1,1,None
1601992803080,1.1,1,None
1601992803100,1.11,1,None
1601992803120,1.08,1,None
1601992803140,1.08,1,None
1601992803160,1.06,1,None
1601992803180,1.06,1,None
1601992803200,1.06,1,None
1601992803220,1.03,1,None
1601992803240,1,1,None
1601992803260,0.97,1,None
1601992803280,0.91,1,None
1601992803300,0.91,1,None
1601992803320,0.85,1,None
1601992803340,0.85,1,None
1601992803360,0.85,1,None
1601992803380,0.84,1,None
1601992803400,0.84,1,None
1601992803420,0.84,1,None
1601992803440,0.84,1,None
1601992803460,0.83,1,None
1601992803480,0.83,1,None
1601992803500,0.83,1,None
1601992803520,0.8,1,None
1601992803541,0.83,1,None
1601992803560,0.83,1,None
1601992803580,0.83,1,None
1601992803600,0.83,1,None
1601992803620,0.83,1,None
1601992803640,0.83,1,None
1601992803660,0.8,1,None
1601992803670,0.8,1,None
1601992803690,0.8,1,None
1601992803710,0.81,1,None
1601992803730,0.78,1,None
1601992803750,0.78,1,None
1601992803770,0.81,1,None
1601992803790,0.81,1,None
1601992803810,0.81,1,None
1601992803830,0.78,1,None
1601992803850,0.78,1,None
1601992803870,0.78,1,None
1601992803890,0.78,1,None
1601992803910,0.78,1,None
1601992803930,0.78,1,None
1601992803950,0.75,1,None
1601992803970,0.75,1,None
1601992803990,0.72,1,None
1601992804010,0.7,1,None
1601992804030,0.67,1,None
1601992804050,0.63,1,None
1601992804070,0.6,1,None
1601992804090,0.6,1,None
1601992804110,0.57,1,None
1601992804130,0.54,1,None
1601992804150,0.54,1,None
1601992804170,0.54,1,None
1601992804190,0.51,1,None
1601992804212,0.51,1,None
1601992804232,0.51,1,None
1601992804252,0.51,1,None
1601992804272,0.54,1,None
1601992804292,0.57,1,None
1601992804312,0.6,1,None
1601992804332,0.66,1,None
1601992804352,0.71,1,None
1601992804372,0.74,1,None
1601992804392,0.78,1,None
1601992804412,0.84,1,None
1601992804432,0.87,1,None
1601992804452,0.93,1,None
1601992804472,0.93,1,None
1601992804492,0.99,1,None
1601992804512,1.05,1,None
1601992804532,1.08,1,None
1601992804552,1.14,1,None
1601992804572,1.17,1,None
1601992804592,1.2,1,None
1601992804612,1.2,1,None
1601992804632,1.2,1,None
1601992804652,1.2,1,None
1601992804672,1.2,1,None
1601992804692,1.2,1,None
1601992804712,1.2,1,None
1601992804732,1.2,1,None
1601992804752,1.14,1,None
1601992804772,1.11,1,None
1601992804792,1.11,1,None
1601992804812,1.08,1,None
1601992804832,1.05,1,None
1601992804852,1.05,1,None
1601992804872,1.05,1,None
1601992804892,1.05,1,None
1601992804912,1.05,1,None
1601992804932,1.07,1,None
1601992804952,1.1,1,None
1601992804972,1.1,1,None
1601992804992,1.1,1,None
1601992805012,1.1,1,None
1601992805032,1.07,1,None
1601992805052,1.07,1,None
1601992805072,1.07,1,None
1601992805092,1.04,1,None
1601992805112,1.04,1,None
1601992805132,1.02,1,None
1601992805152,0.99,1,None
1601992805172,0.96,1,None
1601992805192,0.96,1,None
1601992805212,0.94,1,None
1601992805232,0.94,1,None
1601992805252,0.94,1,None
1601992805272,0.94,1,None
1601992805292,0.94,1,None
1601992805312,0.94,1,None
1601992805334,0.94,1,None
1601992805354,0.94,1,None
1601992805374,0.94,1,None
1601992805394,0.94,1,None
1601992805414,0.94,1,None
1601992805434,0.94,1,None
1601992805454,0.96,1,None
1601992805474,0.96,1,None
1601992805494,0.96,1,None
1601992805514,0.96,1,None
1601992805534,0.95,1,None
1601992805554,0.95,1,None
1601992805574,0.98,1,None
1601992805594,1,1,None
1601992805614,1,1,None
1601992805634,1,1,None
1601992805654,1.03,1,None
1601992805674,1.03,1,None
1601992805694,1.03,1,None
1601992805714,1.06,1,None
1601992805734,1.12,1,None
1601992805754,1.15,1,None
1601992805774,1.16,1,None
1601992805794,1.16,1,None
1601992805814,1.19,1,None
1601992805834,1.19,1,None
1601992805854,1.2,1,None
1601992805874,1.2,1,None
1601992805895,1.2,1,None
1601992805914,1.17,1,None
1601992805934,1.17,1,None
1601992805954,1.17,1,None
1601992805974,1.17,1,None
1601992805994,1.14,1,None
1601992806014,1.11,1,None
1601992806034,1.08,1,None
1601992806054,1.05,1,None
1601992806074,1.02,1,None
1601992806094,0.99,1,None
1601992806114,0.96,1,None
1601992806134,0.93,1,None
1601992806154,0.93,1,None
1601992806174,0.93,1,None
1601992806194,0.96,1,None
1601992806214,1.02,1,None
1601992806224,1.05,1,None
1601992806244,1.13,1,None
1601992806264,1.19,1,None
1601992806284,1.24,1,None
1601992806304,1.33,1,None
1601992806324,1.39,1,None
1601992806344,1.48,1,None
1601992806364,1.6,1,None
1601992806384,1.66,1,None
1601992806404,1.75,1,None
1601992806424,1.78,1,None
1601992806444,1.84,1,None
1601992806464,1.84,1,None
1601992806486,1.9,1,None
1601992806506,1.93,1,None
1601992806526,1.93,1,None
1601992806546,1.93,1,None
1601992806566,1.93,1,None
1601992806586,1.91,1,None
1601992806606,1.91,1,None
1601992806626,1.91,1,None
1601992806646,1.88,1,None
1601992806666,1.88,1,None
1601992806686,1.88,1,None
1601992806706,1.85,1,None
1601992806726,1.82,1,None
1601992806746,1.79,1,None
1601992806766,1.73,1,None
1601992806786,1.73,1,None
1601992806806,1.7,1,None
1601992806826,1.7,1,None
1601992806846,1.67,1,None
1601992806866,1.64,1,None
1601992806886,1.6,1,None
1601992806906,1.6,1,None
1601992806926,1.57,1,None
1601992806946,1.54,1,None
1601992806966,1.54,1,None
1601992806986,1.54,1,None
1601992807007,1.51,1,None
1601992807026,1.51,1,None
1601992807046,1.51,1,None
1601992807066,1.51,1,None
1601992807086,1.45,1,None
1601992807106,1.45,1,None
1601992807126,1.45,1,None
1601992807146,1.43,1,None
1601992807166,1.43,1,None
1601992807186,1.43,1,None
1601992807206,1.4,1,None
1601992807226,1.4,1,None
1601992807246,1.4,1,None
1601992807266,1.4,1,None
1601992807286,1.4,1,None
1601992807306,1.37,1,None
1601992807326,1.31,1,None
1601992807346,1.29,1,None
1601992807366,1.23,1,None
1601992807386,1.17,1,None
1601992807406,1.13,1,None
1601992807426,1.07,1,None
1601992807446,1.01,1,None
1601992807466,0.98,1,None
1601992807486,0.92,1,None
1601992807506,0.86,1,None
1601992807526,0.83,1,None
1601992807546,0.8,1,None
1601992807566,0.74,1,None
1601992807586,0.71,1,None
1601992807606,0.68,1,None
1601992807626,0.65,1,None
1601992807648,0.65,1,None
1601992807668,0.65,1,None
1601992807688,0.65,1,None
1601992807708,0.65,1,None
1601992807728,0.65,1,None
1601992807748,0.63,1,None
1601992807768,0.6,1,None
1601992807788,0.6,1,None
1601992807808,0.6,1,None
1601992807828,0.57,1,None
1601992807848,0.57,1,None
1601992807868,0.55,1,None
1601992807888,0.55,1,None
1601992807908,0.55,1,None
1601992807928,0.52,1,None
1601992807948,0.52,1,None
1601992807968,0.52,1,None
1601992807988,0.52,1,None
1601992808008,0.52,1,None
1601992808028,0.52,1,None
1601992808048,0.52,1,None
1601992808068,0.52,1,None
1601992808088,0.49,1,None
1601992808108,0.49,1,None
1601992808128,0.49,1,None
1601992808148,0.48,1,None
1601992808168,0.45,1,None
1601992808188,0.45,1,None
1601992808209,0.45,1,None
1601992808228,0.45,1,None
1601992808248,0.45,1,None
1601992808268,0.45,1,None
1601992808288,0.45,1,None
1601992808308,0.45,1,None
1601992808328,0.48,1,None
1601992808348,0.51,1,None
1601992808368,0.54,1,None
1601992808397,0.54,1,None
1601992808431,0.6,1,None
1601992808433,0.63,1,None
1601992808458,0.63,1,None
1601992808468,0.69,1,None
1601992808488,0.67,1,None
1601992808508,0.7,1,None
1601992808528,0.7,1,None
1601992808548,0.73,1,None
1601992808568,0.73,1,None
1601992808588,0.73,1,None
1601992808608,0.73,1,None
1601992808628,0.73,1,None
1601992808648,0.73,1,None
1601992808668,0.73,1,None
1601992808688,0.73,1,None
1601992808708,0.73,1,None
1601992808729,0.7,1,None
1601992808738,0.7,1,None
1601992808758,0.7,1,None
1601992808778,0.69,1,None
1601992808800,0.66,1,None
1601992808820,0.66,1,None
1601992808840,0.68,1,None
1601992808861,0.66,1,None
1601992808880,0.66,1,None
1601992808900,0.66,1,None
1601992808920,0.66,1,None
1601992808940,0.66,1,None
1601992808960,0.66,1,None
1601992808980,0.66,1,None
1601992809000,0.66,1,None
1601992809020,0.66,1,None
1601992809040,0.63,1,None
1601992809060,0.63,1,None
1601992809080,0.63,1,None
1601992809100,0.6,1,None
1601992809120,0.6,1,None
1601992809140,0.58,1,None
1601992809160,0.58,1,None
1601992809180,0.58,1,None
1601992809200,0.55,1,None
1601992809220,0.55,1,None
1601992809240,0.55,1,None
1601992809260,0.55,1,None
1601992809280,0.55,1,None
1601992809300,0.52,1,None
1601992809320,0.49,1,None
1601992809340,0.49,1,None
1601992809370,0.46,1,None
1601992809380,0.43,1,None
1601992809400,0.4,1,None
1601992809421,0.43,1,None
1601992809440,0.43,1,None
1601992809460,0.45,1,None
1601992809480,0.42,1,None
1601992809500,0.42,1,None
1601992809520,0.45,1,None
1601992809540,0.45,1,None
1601992809560,0.45,1,None
1601992809580,0.42,1,None
1601992809600,0.42,1,None
1601992809620,0.42,1,None
1601992809640,0.42,1,None
1601992809660,0.42,1,None
1601992809680,0.42,1,None
1601992809700,0.45,1,None
1601992809720,0.45,1,None
1601992809740,0.45,1,None
1601992809760,0.48,1,None
1601992809780,0.49,1,None
1601992809800,0.52,1,None
1601992809820,0.54,1,None
1601992809840,0.55,1,None
1601992809861,0.55,1,None
1601992809880,0.58,1,None
1601992809900,0.55,1,None
1601992809920,0.55,1,None
1601992809942,0.55,1,None
1601992809962,0.55,1,None
1601992809982,0.55,1,None
1601992810002,0.55,1,None
1601992810022,0.58,1,None
1601992810042,0.6,1,None
